"Region;""Schadstoff"";""Einheit"";""NFR_Code"";""NFR_Sektor"";""Quelle"";""Datenstand"";""Jahr"";""Werte""",,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1995"";0",05158125643,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1996"";0",0534558413022932,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1997"";0",0553097264424323,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1998"";0",0571794583773402,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1999"";0",0590682604226057,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2000"";0",0591090780224051,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2001"";0",0591320233756354,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2002"";0",0591867696370625,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2003"";0",0591837562143646,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2004"";0",0591889898472222,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2005"";0",0592826258981482,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2006"";0",0498372382758149,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2007"";0",0405000678911421,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2008"";0",031169127809828,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2009"";0",0219071658514528,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2010"";0",0125609261416885,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2011"";0",0126583770351167,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2012"";0",0129049044307815,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2013"";0",0130383357660765,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2014"";0",0131114358734099,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2015"";0",0134612266485491,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2016"";0",0134828083876445,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2017"";0",0137435043325799,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2018"";0",0139160419090977,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2019"";0",0140228069696563,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2020"";0",0146050652565234,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2021"";0",0147748513103447,,
"AT;""SO2"";""kt"";""5 C"";""Incineration and open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2022"";0",0150037286530797,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1990"";0",07220382912,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1991"";0",058558702592,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1992"";0",038156033616,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1993"";0",042628716624,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1994"";0",048893328384,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1995"";0",05078857168,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1996"";0",0526854791772932,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1997"";0",0545616869424323,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1998"";0",0564405388773402,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1999"";0",0583384609226057,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2000"";0",0583922531474051,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2001"";0",0584281731256354,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2002"";0",0585470699842847,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2003"";0",0586062849921424,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2004"";0",0586655,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2005"";0",0588124,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2006"";0",0494195589008149,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2007"";0",0401342176133643,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2008"";0",0308543892033466,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2009"";0",0216428214903417,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2010"";0",0123447189741302,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2011"";0",01244224445,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2012"";0",0126888464281065,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2013"";0",0128223523458431,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2014"";0",0128955270356182,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2015"";0",0132453923931991,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2016"";0",0132662843853645,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2017"";0",0135262905833699,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2018"";0",0136981384129577,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2019"";0",0138042137265863,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2020"";0",0143857822665234,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2021"";0",0145555683203447,,
"AT;""SO2"";""kt"";""5 C 1"";""Waste incineration"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2022"";0",0147844456630797,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1990"";0",000831687,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1991"";0",000826234,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1992"";0",000820781,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1993"";0",000815328,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1994"";0",000804006375,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1995"";0",00079268475,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1996"";0",000770362125,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1997"";0",0007480395,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1998"";0",0007389195,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1999"";0",0007297995,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2000"";0",000716824875,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2001"";0",00070385025,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2002"";0",000639699652777778,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2003"";0",000577471222222222,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2004"";0",000523489847222222,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2005"";0",000470225898148148,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2006"";0",000417679375,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2007"";0",000365850277777778,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2008"";0",000314738606481481,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2009"";0",000264344361111111,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2010"";0",000216207167558333,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2011"";0",000216132585116667,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2012"";0",000216058002675,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2013"";0",000215983420233333,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2014"";0",000215908837791667,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2015"";0",00021583425535,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2016"";0",00021652400228,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2017"";0",00021721374921,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2018"";0",00021790349614,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2019"";0",00021859324307,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2020"";0",00021928299,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2021"";0",00021928299,,
"AT;""SO2"";""kt"";""5 C 2"";""Open burning of waste"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2022"";0",00021928299,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1990"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1991"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1992"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1993"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1994"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1995"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1996"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1997"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1998"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1999"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2000"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2001"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2002"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2003"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2004"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2005"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2006"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2007"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2008"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2009"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2010"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2011"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2012"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2013"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2014"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2015"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2016"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2017"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2018"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2019"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2020"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2021"";0",,,
"AT;""SO2"";""kt"";""5 D"";""Wastewater treatment"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2022"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1990"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1991"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1992"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1993"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1994"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1995"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1996"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1997"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1998"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1999"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2000"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2001"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2002"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2003"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2004"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2005"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2006"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2007"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2008"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2009"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2010"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2011"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2012"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2013"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2014"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2015"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2016"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2017"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2018"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2019"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2020"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2021"";0",,,
"AT;""SO2"";""kt"";""5 E"";""Other waste handling"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2022"";0",,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1990"";328",7.67007E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1991"";325",2.15533E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1992"";301",2.71278E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1993"";282",78496536367,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1994"";259",9.74527E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1995"";244",3.83157E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1996"";234",7.04496E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1997"";220",6.26544E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1998"";212",9.06252E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""1999"";201",5.19253E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2000"";177",2.31951E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2001"";171",8.57898E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2002"";167",4.42123E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2003"";163",4.8093E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2004"";150",2.08229E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2005"";154",067404088435,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2006"";155",93505880054,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2007"";152",013615302772,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2008"";146",8.59556E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2009"";134",1.77154E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2010"";134",7.45814E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2011"";130",007932968765,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2012"";127",7.36627E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2013"";121",9.7862E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2014"";115",3.54897E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2015"";111",6.8064E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2016"";110",3.05781E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2017"";110",7.00134E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2018"";106",9.43932E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2019"";106",6.94042E+11,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2020"";107",92660275832,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2021"";108",046359190468,,
"AT;""NMVOC"";""kt"";""0"";""National Protocol Total"";""OLI 2023 (1990-2022)"";""15.02.2023"";""2022"";100",039849427502,,
